0.417770328824201	0.0285157676397268	0.00180286926736236	0.0434106186449859	0.0200811133008894	0.0775022839662031	0.0326349957277470	0.0605086164852349	0.0880650190619346	0.00535299356601191	0.0424612215713611	0.0353355325014165	0.0984049892901164	0.00677619330030092	0.0243499746997124	0.000445475980600542	0.0335237636440434	0.0497261586296791	0.0264304544939732	0.0320686302008258	0.0254921880419882	0.000151176405853634	0.185143239611877	0.103842571081469	0.254923973088943	0.0943539984200978	0.0273559460882519	0.0828813218063610	0.0394728671606712	0.112208803127200
0.180532486020579	0.0357884799375725	0.0127975673199285	0.0396222228493790	0.0207743772180682	0.124861090467322	0.0328551413350849	0.0456855752736250	0.0685916206978296	0.0172821240076807	0.0406867383163715	0.0748931055087748	0.171084977554987	0.133866313605105	0.0227524733698049	0.0100525318799557	0.0481986704236648	0.0749534015834740	0.0258341026261243	0.0687264385742032	0.0391208834158490	0.0127951678678646	0.194554546179480	0.138332627095831	0.205199646341908	0.0835231802255534	0.0359666062657293	0.0386961117035169	0.0569390679861044	0.152850246960469
0.211797235044723	0.0310919457487708	0.00333688440250117	0.0193796959966876	0.0330847894130090	0.131536473353662	0.0116164973216472	0.0357189343399885	0.0663809370493144	0.0371943422006776	0.0562263312290148	0.0492095734150336	0.132410289898362	0.153627168460146	0.0233525102449191	0.0157089761969818	0.00495684445789258	0.110246437392214	0.0223339843113547	0.0209783693344054	0.0314136516808894	0.0115937355496775	0.184363224988073	0.0774873056956571	0.235948698830005	0.0814180584092457	0.0347985774316015	0.0391481048876893	0.0503294467617686	0.239624194015883
0.453921200695167	0.0183524502738038	0.00921463007961186	0.213963836186162	0.0221214427933396	0.0789177554097604	0.0280080020981961	0.0759965724445912	0.0685973428235401	0.00366274897794101	0.0319914745518923	0.0373068832287989	0.159780757406920	0.133527256197368	0.0129551560561753	0.0169321071808923	0.0134847698132272	0.0243639363533146	0.0423968704234520	0.0697028235261965	0.0243603490599975	0.0195179819310447	0.182931741295783	0.162967142715952	0.147049810334785	0.109121776153077	0.0305742457079019	0.0911675995443021	0.0752751540762281	0.0783097524519703
0.176882628248561	0.0294895854718436	0.0114649216877531	0.140750878520523	0.0204074579206512	0.0822528189272208	0.0104998721180135	0.0188985257147037	0.0716316244112035	0.00221938905480860	0.0104588484353113	0.0309576466599892	0.119351904827255	0.0256194261266670	0.0249101294352729	0.00501513702780344	0.0483405902442355	0.0173007675533422	0.0180348282365334	0.0134079653118168	0.0276952862860650	0.0104275562991452	0.176442171633260	0.164648811248667	0.274362379585776	0.100143857650909	0.0214715152408174	0.0694041422852423	0.0316744969402821	0.111686291524872
0.00745935672047527	0.0239837584258554	0.000195297136548527	0.0217035328692479	0.0541740736651302	0.169280629848829	0.0261992414504941	0.0373329576431914	0.134977109320975	0.0373905708392142	0.0590471276850222	0.0328459886275619	0.114580566501795	0.0455849531858826	0.0381495446259916	0.0169140169241514	0.00446016196468325	0.108381251617465	0.00445585792225809	0.0213722679751904	0.0270027384403642	0	0.0375698251227078	0.0733452156879022	0.330430709266452	0.0551508871482650	0.0310486380293603	0.0446160187604402	0.0786450208816448	0.248716932827341
0.0527397601001617	0.0228670460844545	0.00706919131411856	0.212262554268768	0.0259197613438958	0.0733354048082139	0.0257375023484543	0.0776906480163340	0.0864369178246782	0.00148777580260589	0.0266786120540106	0.0351131361300619	0.144327053740754	0.181338314261316	0.0256412165419029	0	0.00802224238401879	0.0528594577001439	0.0256503486898224	0.0234442685842083	0.0239421478583424	0.0177983067753297	0.179518157227468	0.110267440814680	0.219564422876809	0.0529517373147219	0.0279772888226748	0.0605133169420894	0.130777519836298	0.0625303221667492
0.0538340106901522	0.0253449513557114	0.00109883661141181	0.0224277741463029	0.0245739778466875	0.0830768126891309	0.0286165590354693	0.0439974270264546	0.0269549485284407	0.0228292243169544	0.0589510002757792	0.0325178153683869	0.204100723480963	0.0836943858348359	0.0210234231501434	0.0119725831506552	0.0280072804717762	0.0595256654553482	0.0218444724445305	0.0417647112043604	0.0316252868440055	0	0.189204972317480	0.121781055025597	0.219019473042995	0.0938400008053663	0.0194454983419244	0.0376183300329149	0.0595294593948579	0.159633201310604
0.0591763628189165	0.0353227203907748	0.00141291567721567	0.106804028515565	0.0244612483847764	0.0526189946344861	0.0311887123274546	0.0625863764378509	0.0691888265572928	0.00123727526011816	0.0138590716693169	0.0390515884773440	0.189664197876813	0.0488193005856030	0.0350609523846833	0.00389301334996564	0.0350012660300408	0.0262866370516119	0.0960556552888872	0.0351556522700957	0.0332370005682605	0.00116064927742474	0.194099511887800	0.125087118215415	0.225932010504205	0.107903988122818	0.0168389807381483	0.0306232420565923	0.0509193232164896	0.155500909462467
0.463302755746157	0.0550803575622247	0.0213866514993565	0.0752185121829217	0.0369991691988006	0.0701993063997792	0.0232835107525507	0.0412234044228906	0.0837092840872834	0.00302834418583695	0.0170516813799394	0.0413176588497928	0.196235354396443	0.298915441053564	0.0280996852762212	0.00738069832939760	0.0232311265810604	0.00556103993760866	0.0638577624115494	0.0614973122169246	0.0236190264563562	0.0191075015366594	0.203434364589831	0.112867009277112	0.283027726881049	0.0745861825050142	0.0300971275691802	0.0408699652119232	0.0551462297430491	0.104848989078734
